latitude,longitude,location_id
12.935728669,77.621294093,2341
12.943010461,77.560998335,2342
12.937956281,77.565449858,2343
12.945228225,77.613287235,2344
12.870386402,77.569605191,2345
12.941716651,77.619161723,2346
12.94217574,77.626442462,2347
12.915035853,77.56890838,2348
12.892184885,77.604776393,2349
12.944863672,77.58444972,2350
12.906408361,77.603758392,2351
12.949601286,77.649986311,2352
12.933386238,77.631636896,2353
12.864263655,77.643098555,2354
12.884414976,77.554415961,2355
12.910812408,77.64288619,2356
12.90401505,77.607405951,2357
12.884634587,77.649327838,2358
12.942020369,77.57173766,2359
12.947096426,77.64660095,2360
12.946296188,77.608931006,2361
12.940755433,77.649644717,2362
12.859425244,77.604076182,2363
12.883466408,77.555814779,2364
12.881632196,77.576464549,2365
12.897654429,77.583874874,2366
12.900685299,77.634262262,2367
12.936155295,77.572774979,2368
12.921685195,77.552346104,2369
12.91300448,77.582551697,2370
12.900512028,77.581020863,2371
12.912496542,77.56606149,2372
12.912583217,77.642859761,2373
12.859258707,77.574151804,2374
12.852279174,77.579067243,2375
12.853936323,77.564760309,2376
12.879047126,77.581745056,2377
12.897364702,77.644064179,2378
12.883977055,77.571325342,2379
12.893789704,77.62722761,2380
12.937497308,77.598109939,2381
12.906812984,77.575917067,2382
12.901918964,77.649394642,2383
12.929134435,77.643761878,2384
12.909049299,77.631411195,2385
12.898766235,77.558754428,2386
12.891278308,77.61341836,2387
12.879617531,77.6305392,2388
12.922195178,77.601407801,2389
12.923770407,77.593423003,2390
12.914999334000001,77.638384794,2391
12.922757563,77.573143131,2392
12.85005807,77.589949256,2393
12.908898351,77.644660398,2394
12.918394725,77.645219028,2395
12.852152311,77.563795204,2396
12.943463345,77.615755183,2397
12.944459785,77.634489318000007,2398
12.949348021,77.605108644,2399
12.922690088,77.626727772,2400
12.87063491,77.637453289,2401
12.94000628,77.62453992,2402
12.850034049,77.569479278,2403
12.896706658,77.58403962,2404
12.945776758,77.595692222,2405
12.865596808,77.636890559,2406
12.874232342,77.582540849,2407
12.860584596,77.573632185,2408
12.8583044,77.562184554,2409
12.87114341,77.626720574,2410
12.923253702,77.569919548,2411
12.940477625,77.556237761,2412
12.898252696,77.638946057,2413
12.860671701,77.637406162,2414
12.889787758,77.613027618,2415
12.861429504,77.55582752,2416
12.85500213,77.582045633,2417
12.888185331,77.598086565,2418
12.870263294,77.611060073,2419
12.871329167,77.643380309,2420
12.867661849,77.596828722,2421
12.853919312,77.578432541,2422
12.89848335,77.645487976,2423
12.919022803,77.573802926,2424
12.943918471,77.580567519,2425
12.859360125,77.569114873,2426
12.906845852,77.552458933,2427
12.877916359,77.648420702,2428
12.949608074,77.595097168,2429
12.897018942,77.600291382,2430
12.946243103,77.55652094,2431
12.904388355,77.554013173,2432
12.944963065,77.608877311,2433
12.92641297,77.618613903,2434
12.913945852,77.620549195,2435
12.863978052,77.57061427,2436
12.901472706,77.618052024,2437
12.925231463,77.645741003,2438
12.86638515,77.559228762,2439
12.938878871,77.587660552,2440
12.890865889,77.636067278,2441
12.913779665,77.59718976,2442
12.852688746,77.609653311,2443
12.867721906,77.610300328,2444
12.876560694,77.625793089,2445
12.932955177,77.550407688,2446
12.853589998,77.626275867,2447
12.861222391,77.633210721,2448
12.875969377,77.582570597,2449
12.862865085,77.621551989,2450
12.851922313,77.64389383,2451
12.946554249,77.572794139,2452
12.914106398,77.639181548,2453
12.921829678,77.646888047,2454
12.891790016,77.619567058,2455
12.912043659,77.597181283,2456
12.885581306,77.582776024,2457
12.932298735,77.567697254,2458
12.891412487,77.579158687,2459
12.906490977,77.60680615,2460
12.852349081,77.649869558,2461
12.876490925,77.562367096,2462
12.863803074,77.604476291,2463
12.869470331,77.58966298,2464
12.908301308,77.617840179,2465
12.88142797,77.581865644,2466
12.878921387,77.587270804,2467
12.926340778,77.570435364,2468
12.923401661,77.615075769,2469
12.892225156,77.561846072,2470
12.903886906,77.572885133,2471
12.922961884,77.623385646,2472
12.867290601,77.559565429,2473
12.880628213,77.638257547,2474
12.870534783,77.631934187,2475
12.943846655,77.637951353,2476
12.858396773,77.621016641,2477
12.933303191,77.572709846,2478
12.855682687,77.59135255,2479
12.87830199,77.603638459,2480
12.852260052,77.649563756,2481
12.911959286,77.624886153,2482
12.899243011,77.559275058,2483
12.881289668,77.617035763,2484
12.922666062,77.635067438,2485
12.931381962,77.580827701,2486
12.927800509,77.615996584,2487
12.91723353,77.558327612,2488
12.875645464,77.642174809,2489
12.865314369,77.553425394,2490
12.937878906,77.601750358,2491
12.857124004,77.611321888,2492
12.914676368,77.571296985,2493
12.858422749,77.647371704,2494
12.85476255,77.598793747,2495
12.868027785,77.626814728,2496
12.872334991,77.629932276,2497
12.882225865,77.615561973,2498
12.876799022,77.619019075,2499
12.947226113,77.646702549,2500
12.92412872,77.639926302,2501
12.877269292,77.61472945,2502
12.901855864,77.579733972,2503
12.917693502,77.564537835,2504
12.915052382,77.642716068,2505
12.921221532,77.60212774,2506
12.921825322,77.598302302,2507
12.944240389,77.627328528,2508
12.886792584,77.557642176,2509
12.876606668,77.584822877,2510
12.93857124,77.602860128,2511
12.921701901,77.562887227,2512
12.882034264,77.554952207,2513
12.877623324,77.616027815,2514
12.893918118,77.609369979,2515
12.944455788,77.602568294,2516
12.910744425,77.621014122,2517
12.87272962,77.638275182,2518
12.906332359,77.595658517,2519
12.873281983,77.613821875,2520
12.901582818,77.606485429,2521
12.863528556,77.649111884,2522
12.933185616,77.580533884,2523
12.860386567,77.567617392,2524
12.921972316,77.602856863,2525
12.878963395,77.637081758,2526
12.922088929,77.627412382,2527
12.860453814,77.568571371,2528
12.92379976,77.575901051,2529
12.940152636,77.561268771,2530
12.920551303,77.604491611,2531
12.891779935,77.602479647,2532
12.889930261,77.589713866,2533
12.943598882,77.63961868,2534
12.944877443,77.560256052,2535
12.894180892,77.590421324,2536
12.933581544,77.618088864,2537
12.913324397,77.618924153,2538
12.949199749,77.623401054,2539
12.865965987,77.57335053,2540
12.903184099,77.562976081,2541
12.898885342,77.626661627,2542
12.918227288,77.569485982,2543
12.86675801,77.590117397,2544
12.850586307,77.59391508,2545
12.92205128,77.587712855,2546
12.943469131,77.608931844,2547
12.906786811,77.634223345,2548
12.939748693,77.616692011,2549
12.927293256,77.631131285,2550
12.926908755,77.614391697,2551
12.913369443,77.589974786,2552
12.876844702,77.577226501,2553
12.880841866,77.635872559,2554
12.858743474,77.624346544,2555
12.855953416,77.566094388,2556
12.889926131,77.55347086,2557
12.875936989,77.637450868,2558
12.942831456,77.587982724,2559
12.913661925,77.563368866,2560
12.887281297,77.556774979,2561
12.925686868,77.630837312,2562
12.871244739,77.563228724,2563
12.855470876,77.620386577,2564
12.896761078,77.630612808,2565
12.921183969,77.649586901,2566
12.924181608,77.591504911,2567
12.878482251,77.557401286,2568
12.925366241,77.581919538,2569
12.896332617,77.598063966,2570
12.924727255,77.628557468,2571
12.858046111,77.558294424,2572
12.863502578,77.554417502,2573
12.945411221,77.600785119,2574
12.93757979,77.645840183,2575
12.858945921,77.600235844,2576
12.935241908,77.619140023,2577
12.909681451,77.55458848,2578
12.871362271,77.56625728,2579
12.909734303,77.594982847,2580
12.927555621,77.626551635,2581
12.915822667,77.646905007,2582
12.907927169,77.587437026999993,2583
12.931492367,77.640996927,2584
12.927625293,77.578186748,2585
12.895776506,77.571623153,2586
12.899269911,77.648742181,2587
12.860742524,77.594982198,2588
12.874493576,77.604100719,2589
12.92857817,77.579590922,2590
12.949621288,77.649182204,2591
12.876860764,77.574442162,2592
12.893594436,77.568460368,2593
12.93283816,77.608679847,2594
12.937085179,77.615529703000007,2595
12.860772271,77.637607899,2596
12.882559666,77.609692026,2597
12.918714131,77.622756468,2598
12.851071237,77.558642667,2599
12.902449343,77.557993905,2600
12.937055861,77.597997242,2601
12.896019067,77.632934508,2602
12.915908005,77.614595821,2603
12.924505834,77.598097548,2604
12.852890426,77.599340845,2605
12.90669727,77.58850354,2606
12.869812125,77.623127118,2607
12.911751357,77.64008445,2608
12.870958231,77.645616378,2609
12.897283927,77.602356305,2610
12.916173761,77.604598051,2611
12.856155996,77.634530407,2612
12.924447489,77.602139179,2613
12.947392398,77.571406647,2614
12.871502801,77.570875562,2615
12.904129208,77.575243863,2616
12.944074647,77.559574059,2617
12.852377718,77.585165365,2618
12.89357702,77.595957485,2619
12.9123132,77.583972779,2620
12.887542907,77.603204803,2621
12.930180053,77.565197793,2622
12.943951477,77.621404315,2623
12.926903144,77.58890702,2624
12.912139438,77.639479855,2625
12.915836759,77.572364399,2626
12.907400097,77.644188803,2627
12.883321492,77.601302104,2628
12.943349636,77.644594244,2629
12.869925513,77.648495576,2630
12.899993441,77.611243287,2631
12.937316044,77.552187513,2632
12.944826034,77.629403772,2633
12.942188352,77.615028378,2634
12.870047696,77.619349965,2635
12.872739336,77.635605753,2636
12.929443485,77.632315613,2637
12.892595731,77.624583409,2638
12.906111002,77.550546073,2639
12.873943774,77.555039563,2640
12.876852157,77.569211492,2641
12.913331971,77.595853607,2642
12.890083049,77.584073586,2643
12.911452939,77.563755329,2644
12.852959253,77.592310841,2645
12.869267385,77.6271993,2646
12.886740521,77.595755686,2647
12.856719191,77.630735015,2648
12.941088071,77.613286053,2649
12.919588245,77.644430053,2650
12.870494096,77.608639121,2651
12.916279586,77.64648667,2652
12.894902964,77.606444501,2653
12.939581677,77.618945684,2654
12.920799318,77.616044617,2655
12.900759855,77.64789684,2656
12.934237698,77.619540633,2657
12.86336953,77.554506706,2658
12.878795735,77.606159828,2659
12.878017947,77.62549644,2660
12.912830335,77.622371268,2661
12.880024428,77.581462054,2662
12.907094239,77.64478621,2663
12.872949478,77.643954382,2664
12.868369909,77.616347928,2665
12.854493137,77.562879571,2666
12.909906079,77.607922631,2667
12.923851112,77.584973171,2668
12.875056445,77.591178677,2669
12.89400904,77.573626593,2670
12.893551264,77.556492213,2671
12.869478051,77.551386657,2672
12.911783062,77.559837589,2673
12.872912783,77.575124449,2674
12.946616088,77.636707461,2675
12.898374807,77.607521369,2676
12.860935409,77.627096337,2677
12.89559824,77.5859433,2678
12.883097667,77.644828387,2679
12.928686264,77.610526214,2680
12.92259745,77.616831928,2681
12.863528128,77.616272432,2682
12.853762298,77.59282459,2683
12.851851763,77.624636909,2684
12.866014941,77.565341655,2685
12.858966331,77.640421849,2686
12.856147225,77.57705108,2687
12.923833901,77.555526815,2688
12.895758696,77.62400144,2689
12.935137239,77.595664032,2690
12.893132035,77.645053395,2691
12.924753734,77.593760008,2692
12.911566069,77.607145141,2693
12.867011686,77.56345898,2694
12.932759139,77.628839517,2695
12.860759707,77.607770179,2696
12.94022822,77.598893855,2697
12.856811704,77.573119116,2698
12.926338154,77.575856078,2699
12.886516218,77.600753048,2700
12.910590527,77.625607738,2701
12.939471369,77.591311369,2702
12.857308645,77.593579084,2703
12.909548852,77.560075144,2704
12.880648602,77.551316803,2705
12.862207786,77.619591268,2706
12.932980972,77.569786135,2707
12.875708056,77.573113483,2708
12.926738343,77.649887772,2709
12.858775418,77.628918375,2710
12.898590402,77.590660868,2711
12.939344030000001,77.606295972,2712
12.875010128,77.585282618,2713
12.926899262,77.610950526,2714
12.940750416,77.605730133,2715
12.86134414,77.593368136,2716
12.875792251,77.56070057,2717
12.891196708,77.596936557,2718
12.938815413,77.62015067,2719
12.85896763,77.597070699,2720
12.850593388,77.577152122,2721
12.891535523,77.596514095,2722
12.917047938,77.582735249,2723
12.89817127,77.581328686,2724
12.898285289,77.647694293,2725
12.855622097,77.594580201,2726
12.893839961,77.607212628,2727
12.882159051,77.600442845,2728
12.883233967,77.572591093,2729
12.85506717,77.579723764,2730
12.884775898,77.635540591,2731
12.865297301,77.564690598,2732
12.863703422,77.612643038,2733
12.916370824,77.608964515,2734
12.854524144,77.556911877,2735
12.882986273,77.626534311,2736
12.922060173,77.582486273,2737
12.885765153,77.568822895,2738
12.929014854,77.574072754,2739
12.910819191,77.570938229,2740
12.924598598,77.608500054,2741
12.867091324,77.6096488,2742
12.927769408,77.593640874,2743
12.879058302,77.582619176,2744
12.922328998,77.629928592,2745
12.860863818,77.629664833,2746
12.892044802,77.562968244,2747
12.886028937,77.645758379,2748
12.874768541,77.627417181,2749
12.895860297,77.598529799,2750
12.917978273,77.575332929,2751
12.941738086,77.6001265,2752
12.898602092,77.566154394,2753
12.852739181,77.574841377,2754
12.870372647,77.615305175,2755
12.937761407,77.56490627,2756
12.910571866,77.640239279,2757
12.859643099,77.577780718,2758
12.903397440000001,77.573016202,2759
12.906500754,77.581417717,2760
12.860468175,77.634632793,2761
12.878468132,77.618590752,2762
12.91583337,77.624874486,2763
12.870135343,77.580424432,2764
12.907018966,77.551989764,2765
12.899681127,77.634481928,2766
12.87261908,77.553204568,2767
12.931345087,77.643617487,2768
12.90290491,77.608388279,2769
12.944394988,77.558855468,2770
12.926981334,77.643268597,2771
12.86738879,77.604433896,2772
12.910724554,77.576623142,2773
12.859248338,77.632217491,2774
12.946149745,77.591684696,2775
12.939395532,77.553946562,2776
12.939353052,77.62428767,2777
12.906248903,77.577823686,2778
12.858866572,77.563383921,2779
12.866248169,77.582706393,2780
12.938663598,77.566273147,2781
12.85925381,77.559717733,2782
12.938895735,77.611900672,2783
12.869388795,77.562129017,2784
12.914763195999999,77.593570798,2785
12.850453606,77.642532941,2786
12.896806966,77.554069376,2787
12.921889296,77.626119047,2788
12.899094046,77.646586528,2789
12.893870888,77.632529705,2790
12.889428696,77.607529223,2791
12.930053237,77.557572989,2792
12.866088871,77.569350282,2793
12.855986381,77.577770026,2794
12.948320581,77.611168814,2795
12.906292435,77.570927497,2796
12.88881884,77.56021374,2797
12.893716971,77.553800101,2798
12.873166326,77.60209154,2799
12.942987315,77.608300555,2800
12.867118853,77.628446717,2801
12.92345565,77.637928756,2802
12.859897504,77.562461534,2803
12.869392462,77.59065516,2804
12.877915775,77.566820143,2805
12.907724145,77.550315916,2806
12.917582767,77.575671023,2807
12.896161149,77.556328794,2808
12.907057835,77.57754391,2809
12.941411266,77.58218805,2810
12.896705801,77.561696316,2811
12.870644283,77.631695112,2812
12.88435447,77.647352128,2813
12.927882965,77.629606396,2814
12.861346976,77.576289831,2815
12.927626659,77.615595183,2816
12.909568096,77.576897065,2817
12.936753704,77.579636257,2818
12.874806029,77.628221238,2819
12.867748361,77.586242021,2820
12.94713361,77.579122515,2821
12.880037563,77.645696348,2822
12.884209527,77.645308703,2823
12.873903953,77.605956537,2824
12.889447543,77.559770121,2825
12.871515533,77.639677953,2826
12.90049277,77.609733244,2827
12.887715859,77.615938772,2828
12.917592657,77.619492658,2829
12.855809243,77.624305081,2830
12.879750216,77.646566293,2831
12.850781136,77.582977812,2832
12.90831309,77.576142493,2833
12.934241781,77.632993858,2834
12.862699444,77.634003741,2835
12.940526249,77.565072221,2836
12.942196553,77.627336355,2837
12.894955423,77.575311844,2838
12.883530608,77.587163765,2839
12.862735592,77.603486592,2840
12.917852145,77.616990542,2841
12.886842138,77.585989427,2842
12.915159673,77.551629494,2843
12.871798994,77.56589943,2844
12.860331433,77.637905505,2845
12.859836445,77.580084366,2846
12.920475288,77.601846175,2847
12.942948686,77.612123664,2848
12.925105973,77.596954923,2849
12.897223752,77.631864535,2850
12.948966038,77.632264977,2851
12.879561175,77.598332345,2852
12.94814941,77.648174253,2853
12.905407851,77.604333377,2854
12.895985721,77.644498126,2855
12.871016576,77.625296727,2856
12.935522227,77.557867489,2857
12.925969237,77.572511551,2858
12.852611955,77.64619379,2859
12.894121683,77.600413163,2860
12.894698714,77.618316092,2861
12.899574425,77.627617624,2862
12.887279729,77.619034377,2863
12.934245051,77.588230249,2864
12.934470305,77.639085781,2865
12.884141399,77.616415717,2866
12.903348337,77.583416888,2867
12.946255236,77.569733061,2868
12.930106743,77.581670582,2869
12.930458451,77.636561043,2870
12.887300244,77.558553292,2871
12.907816128,77.567729062,2872
12.909961752,77.569384426,2873
12.877403347,77.568001937,2874
12.932276204,77.616541892,2875
12.88916074,77.638019306,2876
12.872998088,77.555687072,2877
12.867033632,77.613144135,2878
12.888207445,77.624236697,2879
12.907106589,77.630237187,2880
12.929379378,77.615991991,2881
12.855008301,77.646738749,2882
12.856147467,77.645847989,2883
12.909014779,77.623251355,2884
12.863222669,77.578940703,2885
12.928259677,77.591792751,2886
12.860287539,77.586325297,2887
12.924224818,77.57778299,2888
12.932133727,77.596568769,2889
12.912556718,77.626733013,2890
12.945837151,77.614688965,2891
12.919141796,77.625401885,2892
12.948448242,77.588817859,2893
12.927636251,77.628254753,2894
12.913527063,77.604344685,2895
12.891564895,77.57564675,2896
12.850741696,77.612758878,2897
12.948344183,77.642762889,2898
12.858390999,77.564908801,2899
12.925829134,77.622953272,2900
12.941104867,77.632731345,2901
12.873819398,77.62979517,2902
12.869509888,77.619583257,2903
12.862922365,77.582963251,2904
12.902624318,77.563216382,2905
12.915435284,77.578632553,2906
12.921650329,77.58285505,2907
12.945667928,77.590720303,2908
12.944756559,77.626739335,2909
12.878787807,77.591604295,2910
12.854810364,77.579930846,2911
12.949121938,77.597880549,2912
12.926701271,77.584584254,2913
12.904700788,77.562177104,2914
12.864503237,77.643894441,2915
12.858992612,77.603538732,2916
12.893353246,77.622563877,2917
12.895281633,77.613340979,2918
12.935256415,77.602232293,2919
12.936177212,77.572166165,2920
12.908633498,77.635565556,2921
12.939550791,77.63500771,2922
12.855232325,77.583893852,2923
12.934090599,77.602594787,2924
12.851416763,77.552574973,2925
12.931255297,77.569212539,2926
12.94080936,77.628078935,2927
12.89410709,77.577716026,2928
12.934789368,77.609218469,2929
12.855242717,77.646744963,2930
12.907766606,77.644987762,2931
12.880980486,77.639588077,2932
12.899270763,77.550854859,2933
12.925323241,77.617173128,2934
12.931843222,77.590855347,2935
12.895375778,77.596626137,2936
12.892969546,77.646386645,2937
12.905698671,77.59682871,2938
12.887033337,77.564831869,2939
12.930853669,77.643662454,2940
12.948805269,77.566673832,2941
12.927812977,77.601873726,2942
12.880558517,77.602823777,2943
12.924278744,77.550117909,2944
12.941026655,77.627398896,2945
12.863084158,77.633493199,2946
12.888161364,77.59269481,2947
12.886890435,77.631256763,2948
12.864766581,77.557752,2949
12.907666341,77.553016205,2950
12.855069421,77.635175287,2951
12.896629087,77.582458448,2952
12.852507232,77.56546635,2953
12.868617071,77.597477204,2954
12.926335677,77.625528397,2955
12.852518848,77.624452223,2956
12.934320947,77.567993997,2957
12.870049743,77.560426202,2958
12.874964696,77.638819308,2959
12.933504067,77.584576986,2960
12.918033,77.57102892,2961
12.887248028,77.640674922,2962
12.909508073,77.649243271,2963
12.939495367,77.590412041,2964
12.946882101,77.576494218,2965
12.942795077,77.639276645,2966
12.86686425,77.565336591,2967
12.893785575,77.584561251,2968
12.909828732,77.584755209,2969
12.922365354,77.616404804,2970
12.85944109,77.645507729,2971
12.870495534,77.571383543,2972
12.885893616,77.574003227,2973
12.897387012,77.581741541,2974
12.939511329,77.647264632,2975
12.875997085,77.598117044,2976
12.933016435,77.593290812,2977
12.865681285,77.613907253,2978
12.868169199,77.604933732,2979
12.883043181,77.614638051,2980
12.926465461,77.603312244,2981
12.880209765,77.561280662,2982
12.880524248,77.562529239,2983
12.896910135,77.550827019,2984
12.894927392,77.607420456,2985
12.857494056,77.636825868,2986
12.939900554,77.63968018,2987
12.922865081,77.552038544,2988
12.917901148,77.56224226,2989
12.897323903,77.566472308,2990
12.852091371,77.608610047,2991
12.85087532,77.64108051,2992
12.880514808,77.633299739,2993
12.881719399,77.603245804,2994
12.854552684,77.61827727,2995
12.916781389,77.607707921,2996
12.945972263,77.630665756,2997
12.853397472,77.568821207,2998
12.935178094,77.55899803,2999
12.930266034,77.550442983,3000
12.912358778,77.551088206,3001
12.929211611,77.572102515,3002
12.945416595,77.570251833,3003
12.85630636,77.59895842,3004
12.907432557,77.58198518,3005
12.948651787,77.618126169,3006
12.853245781,77.63199814,3007
12.881519404,77.64185167,3008
12.932867963,77.621144044,3009
12.92987598,77.595354573,3010
12.931037976,77.647181388,3011
12.943728318,77.552326415,3012
12.911759786,77.595169571,3013
12.948187401,77.643134676,3014
12.92763386,77.614728549,3015
12.882241241,77.630335682,3016
12.888200261,77.62368213,3017
12.857672314,77.564283193,3018
12.936214982,77.595257902,3019
12.882399058,77.554976751,3020
12.868235099,77.648943644,3021
12.913484679,77.62562136,3022
12.877830971,77.599744864,3023
12.904800472,77.643243477,3024
12.928844629,77.554489809,3025
12.912157638,77.596650101,3026
12.87487263,77.563444949,3027
12.906794966,77.62280463,3028
12.923915949,77.626379409,3029
12.913689287,77.569217155,3030
12.937086047,77.611685793,3031
12.873648403,77.592832364,3032
12.92889145,77.568691228,3033
12.939806315,77.62071024,3034
12.874309973,77.63113061,3035
12.853800798,77.591602818,3036
12.895290443,77.629778736,3037
12.933787677,77.649230693,3038
12.896519091,77.552270569,3039
12.90695075,77.574356611,3040
12.896198112,77.580211157,3041
12.903939091,77.581903005,3042
12.919551124,77.615795721,3043
12.934660876,77.561269184,3044
12.864944322,77.613269853,3045
12.857715262,77.64582245,3046
12.869798262,77.58748726,3047
12.935245405,77.589081223,3048
12.895689676,77.554761249,3049
12.933715985,77.572614496,3050
12.909495713,77.585408837,3051
12.928620843,77.568234515,3052
12.909838541,77.580598918,3053
12.863728536,77.558822839,3054
12.886591797,77.552242045,3055
12.941354458,77.634395803,3056
12.915038647,77.59134126,3057
12.947291127,77.611666021,3058
12.933481189,77.647390536,3059
12.899541953,77.646485439,3060
12.892735738,77.551441863,3061
12.860317045,77.551824559,3062
12.906238642,77.62117745,3063
12.852519455,77.644774933,3064
12.881920409,77.626123887,3065
12.886204722,77.612906379,3066
12.90377998,77.637877096,3067
12.929007541,77.575354225,3068
12.909577884,77.624051653,3069
12.913578419,77.594719608,3070
12.90560779,77.619677665,3071
12.939740405,77.644763353,3072
12.890940222,77.628323408,3073
12.878039848,77.612454448,3074
12.916834256,77.568623602,3075
12.853820394,77.617077802,3076
12.867766093,77.572900052,3077
12.865974191,77.597787181,3078
12.861521852,77.617881892,3079
12.861395814,77.607716958,3080
12.92187736,77.595066131,3081
12.912317218,77.636109112,3082
12.946646367,77.583707285,3083
12.926782091,77.555725866,3084
12.913295227,77.615484285,3085
12.942977039,77.641079446,3086
12.939305206,77.613997171,3087
12.892230602,77.551601785,3088
12.923604963,77.627544478,3089
12.900502061,77.555214849,3090
12.909292424,77.566639383,3091
12.886352009,77.627116454,3092
12.851924674,77.60040949,3093
12.888282966,77.60712448,3094
12.917188729,77.613983858,3095
12.873974398,77.553320087,3096
12.901255484,77.646077285,3097
12.945386803,77.585272441,3098
12.903227432,77.626660369,3099
12.915584809,77.633057659,3100
12.856627913,77.5644693,3101
12.926617663,77.624391592,3102
12.853423386,77.621289284,3103
12.945795533,77.632931901,3104
12.948774384,77.611615384,3105
12.85069085,77.560621574,3106
12.851688969,77.635471305,3107
12.910762344,77.551774498,3108
12.943171072,77.625675335,3109
12.927147917,77.558502663,3110
12.929875655,77.586555736,3111
12.932004036,77.615663588,3112
12.939780039,77.633107475,3113
12.935683202,77.630475632,3114
12.902532901,77.560138181,3115
12.879088171,77.569543275,3116
12.876728124,77.578762937,3117
12.879912813,77.575147306,3118
12.893472526,77.624591501,3119
12.852342154,77.63883179,3120
12.895118543,77.571422594,3121
12.866318144,77.637892239,3122
12.890787019,77.64055257,3123
12.923363665,77.607999694,3124
12.942325742,77.566255977,3125
12.869267848,77.584892518,3126
12.899922658,77.576186397,3127
12.888227367,77.640764308,3128
12.946008667,77.581641423,3129
12.949096042,77.628017028,3130
12.938882536,77.597173093,3131
12.8563845,77.610013759,3132
12.877536503,77.630839658,3133
12.884997411,77.583759753,3134
12.876872056,77.623278856,3135
12.912292252,77.616124219,3136
12.850084702,77.624294649,3137
12.909704356,77.611073676,3138
12.936909998,77.602893434,3139
12.890890827,77.578998527,3140
12.940691904,77.576948824,3141
12.879469702,77.632077719,3142
12.874048869,77.554578607,3143
12.944926081,77.637314753,3144
12.932814791,77.649099346,3145
12.898254898,77.607273018,3146
12.873786472,77.569320771,3147
12.854900946,77.591713452,3148
12.888743234,77.558514553,3149
12.852719926,77.635871258,3150
12.878021306,77.641989144,3151
12.913702623,77.604067347,3152
12.876431436,77.628771142,3153
12.903274448,77.607567912,3154
12.888626373,77.608423322,3155
12.907520495,77.579463063,3156
12.899238871,77.601986418,3157
12.930138924,77.615309978,3158
12.857586741,77.637613653,3159
12.886446413,77.571964264,3160
12.873559735,77.636638607,3161
12.937516201,77.612830057,3162
12.908203349,77.576847227,3163
12.869199011,77.619023746,3164
12.943402184,77.607829966,3165
12.949379357,77.615670189,3166
12.857683655,77.64392768,3167
12.872091285,77.571840208,3168
12.88799223,77.555998492,3169
12.87732375,77.604655241,3170
12.855125076,77.640655107,3171
12.885552196,77.578106009,3172
12.923168583,77.641573555,3173
12.889675735,77.59545463,3174
12.921093239,77.586109911,3175
12.946207907,77.645876147,3176
12.901437503,77.593393175,3177
12.892388429,77.627038888,3178
12.891609271,77.601731931,3179
12.893801668,77.555148484,3180
12.864656382,77.627231423,3181
12.94141598,77.585926916,3182
12.91622404,77.644613706,3183
12.860456938,77.635677022,3184
12.911574536,77.638379912,3185
12.862366174,77.614848231,3186
12.881686512,77.641383974,3187
12.93626034,77.572810275,3188
12.879484181,77.576712332,3189
12.86776983,77.606649008,3190
12.869666042,77.56570849,3191
12.912569822,77.605004029,3192
12.869945904,77.610236001,3193
12.909988341,77.559389357,3194
12.853433283,77.626696448,3195
12.944499515,77.643580308,3196
12.914523881,77.557490723,3197
12.889845982,77.561400624,3198
12.889239859,77.577415207,3199
12.873092075,77.609644119,3200
12.927408805,77.641172705,3201
12.912961458,77.6087137,3202
12.866327112,77.557419601,3203
12.888594697,77.595858804,3204
12.906361869,77.556339587,3205
12.943237973,77.588834403,3206
12.866566958,77.636032783,3207
12.899835357,77.55013265,3208
12.895545067,77.606487547,3209
12.916861857,77.570949677,3210
12.917541563,77.571635701,3211
12.861799258,77.621836071,3212
12.851892557,77.63930401,3213
12.918009261,77.602969816,3214
12.897441194,77.62500659,3215
12.9285416,77.560606745,3216
12.878890839,77.568247976,3217
12.887286276,77.637936015,3218
12.925390527,77.575358541,3219
12.853291744,77.591885945,3220
12.94723333,77.568011042,3221
12.90698409,77.620434186,3222
12.851662726,77.610080882,3223
12.883948088,77.594584208,3224
12.923949706,77.603334457,3225
12.916717587,77.577752002,3226
12.905353744,77.560012358,3227
12.875047278,77.588397992,3228
12.906454521,77.557754179,3229
12.86368289,77.618549269,3230
12.901097104,77.582020734,3231
12.861408438,77.59092999,3232
12.947794339,77.557546143,3233
12.909849209,77.617733087,3234
12.854721354,77.618574345,3235
12.916612836,77.60383191,3236
12.924794037,77.562015989,3237
12.922387329,77.610722381,3238
12.929121449,77.563203332,3239
12.926436574,77.595444307,3240
12.925981732,77.641565174,3241
12.884201321,77.634074829,3242
12.943382579,77.566104595,3243
12.922708352,77.571314144,3244
12.948969729,77.552311527,3245
12.89335927,77.575452515,3246
12.893338393,77.573816808,3247
12.936428163,77.560625906,3248
12.924964381,77.550649786,3249
12.875100118,77.590063113,3250
12.896170714,77.563782504,3251
12.941494557,77.582696726,3252
12.919810939,77.642311614,3253
12.908489054,77.61549199,3254
12.924651359,77.61865214,3255
12.868299613,77.565828195,3256
12.887020304,77.596884767,3257
12.896452293,77.559665449,3258
12.887235165,77.632411124,3259
12.928982798,77.596827015,3260
12.874365953,77.642509441,3261
12.857951833,77.598561491,3262
12.917801398,77.610201923,3263
12.882941874,77.619938086,3264
12.890006948,77.557275659,3265
12.909464492,77.582989139,3266
12.869672669,77.640565078,3267
12.867479533,77.645412364,3268
12.931393604,77.642241489,3269
12.867027741,77.611716179,3270
12.909539028,77.584978707,3271
